"lagoslakeid","net_id","net_dams_n","lake_nets_nearestdamdown_km","lake_nets_nearestdamup_km","lake_nets_totaldamup_n","lake_nets_totaldamdown_n","lake_nets_damonlake_flag","lake_nets_multidam_flag"
137379,43,30,NA,NA,0,0,"N","N"
2337,43,30,NA,NA,0,0,"N","N"
368,43,30,NA,NA,0,0,"N","N"
1673,43,30,NA,NA,0,0,"N","N"
2284,43,30,NA,NA,0,0,"N","N"
430,43,30,NA,NA,0,0,"N","N"
37115,43,30,NA,NA,0,0,"N","N"
66300,43,30,NA,NA,0,0,"N","N"
813,43,30,NA,NA,0,0,"N","N"
568,43,30,NA,NA,0,0,"N","N"
26747,43,30,NA,NA,0,0,"N","N"
304,43,30,NA,NA,0,0,"N","N"
13082,43,30,NA,NA,0,0,"N","N"
50743,43,30,NA,NA,0,0,"N","N"
131257,43,30,NA,NA,0,0,"N","N"
53935,43,30,NA,NA,0,0,"N","N"
122235,43,30,NA,6.025,1,0,"N","N"
33959,43,30,NA,NA,0,0,"N","N"
15158,43,30,NA,NA,0,0,"N","N"
77658,43,30,NA,NA,0,0,"N","N"
115932,43,30,NA,NA,0,0,"N","N"
110744,43,30,NA,NA,0,0,"N","N"
47607,43,30,NA,NA,0,0,"N","N"
49704,43,30,NA,NA,0,0,"N","N"
106618,43,30,NA,NA,0,0,"N","N"
33971,43,30,NA,NA,0,0,"N","N"
12044,43,30,NA,NA,0,0,"N","N"
21437,43,30,NA,NA,0,0,"N","N"
110735,43,30,NA,NA,0,0,"N","N"
2068,43,30,NA,NA,0,0,"N","N"
1520,43,30,NA,NA,0,0,"N","N"
64199,43,30,NA,NA,0,0,"N","N"
122257,43,30,NA,NA,0,0,"N","N"
11061,43,30,NA,NA,0,0,"N","N"
137370,43,30,NA,NA,0,0,"N","N"
36058,43,30,NA,NA,0,0,"N","N"
12036,43,30,NA,NA,0,0,"N","N"
78766,43,30,NA,NA,0,0,"N","N"
47631,43,30,NA,NA,0,0,"N","N"
48668,43,30,NA,NA,0,0,"N","N"
789,43,30,NA,NA,0,0,"N","N"
35023,43,30,NA,NA,0,0,"N","N"
204,43,30,NA,NA,0,0,"N","N"
134378,43,30,NA,NA,0,0,"N","N"
129124,43,30,NA,NA,0,0,"N","N"
48680,43,30,NA,NA,0,0,"N","N"
15153,43,30,NA,NA,0,0,"N","N"
74487,43,30,NA,NA,0,0,"N","N"
88157,43,30,NA,NA,0,0,"N","N"
39236,43,30,NA,NA,0,0,"N","N"
29793,43,30,NA,NA,0,0,"N","N"
104542,43,30,NA,NA,0,0,"N","N"
121169,43,30,NA,NA,0,0,"N","N"
52891,43,30,NA,NA,0,0,"N","N"
137364,43,30,NA,NA,0,0,"N","N"
91256,43,30,NA,NA,0,0,"N","N"
74468,43,30,NA,NA,0,0,"N","N"
64184,43,30,NA,NA,0,0,"N","N"
67326,43,30,NA,NA,0,0,"N","N"
110737,43,30,NA,NA,0,0,"N","N"
128091,43,30,NA,NA,0,0,"N","N"
73441,43,30,NA,NA,0,0,"N","N"
91272,43,30,NA,NA,0,0,"N","N"
55928,43,30,NA,NA,0,0,"N","N"
50736,43,30,NA,NA,0,0,"N","N"
122238,43,30,NA,NA,0,0,"N","N"
135395,43,30,NA,NA,0,0,"N","N"
20348,43,30,NA,NA,0,0,"N","N"
1783,43,30,NA,NA,0,0,"N","N"
13071,43,30,NA,NA,0,0,"N","N"
121195,43,30,NA,NA,0,0,"N","N"
106623,43,30,NA,NA,0,0,"N","N"
93,43,30,NA,NA,0,0,"N","N"
65261,43,30,NA,NA,0,0,"N","N"
125399,43,30,NA,NA,0,0,"N","N"
70353,43,30,NA,NA,0,0,"N","N"
80820,43,30,NA,NA,0,0,"N","N"
42480,43,30,NA,NA,0,0,"N","N"
50744,43,30,NA,NA,0,0,"N","N"
51833,43,30,NA,NA,0,0,"N","N"
37118,43,30,NA,NA,0,0,"N","N"
30881,43,30,NA,NA,0,0,"N","N"
51824,43,30,NA,NA,0,0,"N","N"
54947,43,30,NA,NA,0,0,"N","N"
123279,43,30,NA,NA,0,0,"N","N"
91273,43,30,NA,NA,0,0,"N","N"
87122,43,30,NA,NA,0,0,"N","N"
50753,43,30,NA,NA,0,0,"N","N"
78745,43,30,NA,NA,0,0,"N","N"
70382,43,30,NA,NA,0,0,"N","N"
42514,43,30,NA,NA,0,0,"N","N"
49700,43,30,NA,NA,0,0,"N","N"
32946,43,30,NA,NA,0,0,"N","N"
27731,43,30,NA,NA,0,0,"N","N"
2074,43,30,NA,NA,0,0,"N","N"
79780,43,30,NA,NA,0,0,"N","N"
881,43,30,NA,NA,0,0,"N","N"
114805,43,30,NA,NA,0,0,"N","N"
101487,43,30,NA,NA,0,0,"N","N"
23630,43,30,NA,NA,0,0,"N","N"
31932,43,30,NA,NA,0,0,"N","N"
123271,43,30,NA,NA,0,0,"N","N"
107669,43,30,NA,NA,0,0,"N","N"
53924,43,30,NA,NA,0,0,"N","N"
106622,43,30,NA,NA,0,0,"N","N"
84997,43,30,NA,NA,0,0,"N","N"
101478,43,30,NA,NA,0,0,"N","N"
32961,43,30,NA,NA,0,0,"N","N"
22504,43,30,NA,NA,0,0,"N","N"
121180,43,30,NA,NA,0,0,"N","N"
51830,43,30,NA,NA,0,0,"N","N"
31950,43,30,NA,NA,0,0,"N","N"
81884,43,30,NA,NA,0,0,"N","N"
100449,43,30,NA,NA,0,0,"N","N"
120111,43,30,NA,NA,0,0,"N","N"
31948,43,30,NA,NA,0,0,"N","N"
136393,43,30,NA,NA,0,0,"N","N"
135390,43,30,NA,NA,0,0,"N","N"
123261,43,30,NA,NA,0,0,"N","N"
35004,43,30,NA,NA,0,0,"N","N"
99433,43,30,NA,NA,0,0,"N","N"
82919,43,30,NA,NA,0,0,"N","N"
29800,43,30,NA,NA,0,0,"N","N"
133339,43,30,NA,NA,0,0,"N","N"
126402,43,30,NA,NA,0,0,"N","N"
52892,43,30,NA,NA,0,0,"N","N"
65298,43,30,NA,NA,0,0,"N","N"
45529,43,30,NA,NA,0,0,"N","N"
43529,43,30,NA,NA,0,0,"N","N"
80810,43,30,NA,NA,0,0,"N","N"
39273,43,30,NA,NA,0,0,"N","N"
8554,43,30,NA,NA,0,0,"N","N"
137392,43,30,NA,NA,0,0,"N","N"
20334,43,30,NA,NA,0,0,"N","N"
117929,43,30,NA,NA,0,0,"N","N"
122258,43,30,NA,NA,0,0,"N","N"
23635,43,30,NA,NA,0,0,"N","N"
58004,43,30,NA,NA,0,0,"N","N"
117961,43,30,NA,NA,0,0,"N","N"
137377,43,30,NA,NA,0,0,"N","N"
120100,43,30,NA,NA,0,0,"N","N"
124322,43,30,NA,NA,0,0,"N","N"
46589,43,30,NA,NA,0,0,"N","N"
15162,43,30,NA,39.654,7,0,"N","N"
2966,43,30,NA,NA,0,0,"N","N"
102507,43,30,NA,NA,0,0,"N","N"
3503,43,30,NA,NA,0,0,"N","N"
1568,43,30,10.009,NA,0,1,"N","N"
82908,43,30,2.733,NA,0,1,"N","N"
82900,43,30,NA,NA,0,0,"N","N"
2156,43,30,NA,NA,0,0,"N","N"
3776,43,30,NA,NA,0,0,"N","N"
316,43,30,NA,0.129,1,0,"N","N"
124347,43,30,NA,NA,0,0,"N","N"
50749,43,30,NA,NA,0,0,"N","N"
151,43,30,NA,NA,0,0,"N","N"
3097,43,30,NA,NA,0,0,"N","N"
3440,43,30,NA,NA,0,0,"N","N"
2465,43,30,NA,NA,0,0,"N","N"
1425,43,30,NA,NA,0,0,"N","N"
3338,43,30,NA,NA,0,0,"N","N"
3886,43,30,NA,NA,0,0,"N","N"
90256,43,30,NA,NA,0,0,"N","N"
2825,43,30,NA,NA,0,0,"N","N"
1830,43,30,NA,NA,0,0,"N","N"
2597,43,30,NA,NA,0,0,"N","N"
2044,43,30,NA,NA,0,0,"N","N"
2012,43,30,NA,NA,0,0,"N","N"
92269,43,30,NA,NA,0,0,"N","N"
19325,43,30,NA,NA,0,0,"N","N"
127061,43,30,NA,NA,0,0,"N","N"
126403,43,30,NA,NA,0,0,"N","N"
72380,43,30,NA,NA,0,0,"N","N"
45542,43,30,NA,NA,0,0,"N","N"
79789,43,30,NA,NA,0,0,"N","N"
62088,43,30,NA,NA,0,0,"N","N"
3492,43,30,NA,NA,0,0,"N","N"
55932,43,30,NA,NA,0,0,"N","N"
97411,43,30,NA,NA,0,0,"N","N"
9595,43,30,NA,NA,0,0,"N","N"
59059,43,30,NA,NA,0,0,"N","N"
120102,43,30,NA,NA,0,0,"N","N"
82896,43,30,NA,NA,0,0,"N","N"
19316,43,30,NA,NA,0,0,"N","N"
56961,43,30,NA,NA,0,0,"N","N"
106605,43,30,NA,NA,0,0,"N","N"
120106,43,30,NA,NA,0,0,"N","N"
28759,43,30,NA,NA,0,0,"N","N"
29795,43,30,NA,NA,0,0,"N","N"
87101,43,30,NA,NA,0,0,"N","N"
115929,43,30,NA,NA,0,0,"N","N"
53929,43,30,NA,NA,0,0,"N","N"
105616,43,30,NA,NA,0,0,"N","N"
48683,43,30,NA,NA,0,0,"N","N"
673,43,30,NA,NA,0,0,"N","N"
127086,43,30,NA,NA,0,0,"N","N"
66280,43,30,NA,NA,0,0,"N","N"
54990,43,30,NA,NA,0,0,"N","N"
88173,43,30,NA,NA,0,0,"N","N"
87114,43,30,NA,NA,0,0,"N","N"
106620,43,30,NA,NA,0,0,"N","N"
1599,43,30,NA,NA,0,0,"N","N"
66304,43,30,NA,NA,0,0,"N","N"
111795,43,30,NA,NA,0,0,"N","N"
41392,43,30,NA,NA,0,0,"N","N"
103526,43,30,NA,NA,0,0,"N","N"
52909,43,30,NA,NA,0,0,"N","N"
82910,43,30,NA,NA,0,0,"N","N"
103530,43,30,NA,NA,0,0,"N","N"
21430,43,30,NA,NA,0,0,"N","N"
41402,43,30,NA,NA,0,0,"N","N"
128093,43,30,NA,NA,0,0,"N","N"
38204,43,30,NA,NA,0,0,"N","N"
73433,43,30,NA,NA,0,0,"N","N"
139470,43,30,NA,NA,0,0,"N","N"
127057,43,30,NA,NA,0,0,"N","N"
80793,43,30,NA,NA,0,0,"N","N"
89218,43,30,NA,NA,0,0,"N","N"
122254,43,30,NA,NA,0,0,"N","N"
14091,43,30,NA,NA,0,0,"N","N"
1397,43,30,NA,NA,0,0,"N","N"
20353,43,30,NA,NA,0,0,"N","N"
121172,43,30,NA,NA,0,0,"N","N"
137384,43,30,NA,NA,0,0,"N","N"
121181,43,30,NA,NA,0,0,"N","N"
3612,43,30,NA,NA,0,0,"N","N"
138472,43,30,0,NA,0,2,"N","N"
104552,43,30,NA,NA,0,0,"N","N"
138478,43,30,NA,NA,0,0,"N","N"
50758,43,30,NA,NA,0,0,"N","N"
112825,43,30,NA,NA,0,0,"N","N"
41398,43,30,NA,NA,0,0,"N","N"
47625,43,30,NA,NA,0,0,"N","N"
77646,43,30,NA,NA,0,0,"N","N"
95359,43,30,NA,NA,0,0,"N","N"
3550,43,30,NA,NA,0,0,"N","N"
316884,43,30,NA,NA,0,0,"N","N"
30871,43,30,NA,NA,0,0,"N","N"
129121,43,30,NA,NA,0,0,"N","N"
123264,43,30,NA,NA,0,0,"N","N"
119025,43,30,NA,NA,0,0,"N","N"
51819,43,30,NA,NA,0,0,"N","N"
112840,43,30,NA,NA,0,0,"N","N"
36042,43,30,NA,NA,0,0,"N","N"
134370,43,30,NA,NA,0,0,"N","N"
62087,43,30,NA,NA,0,0,"N","N"
24652,43,30,NA,NA,0,0,"N","N"
71374,43,30,NA,NA,0,0,"N","N"
62094,43,30,NA,NA,0,0,"N","N"
96400,43,30,NA,NA,0,0,"N","N"
88158,43,30,NA,NA,0,0,"N","N"
28771,43,30,NA,NA,0,0,"N","N"
83969,43,30,NA,NA,0,0,"N","N"
133306,43,30,NA,NA,0,0,"N","N"
40340,43,30,NA,NA,0,0,"N","N"
82891,43,30,NA,NA,0,0,"N","N"
104522,43,30,NA,NA,0,0,"N","N"
56964,43,30,NA,NA,0,0,"N","N"
15141,43,30,NA,NA,0,0,"N","N"
54960,43,30,NA,NA,0,0,"N","N"
42481,43,30,NA,NA,0,0,"N","N"
79790,43,30,NA,NA,0,0,"N","N"
38180,43,30,NA,NA,0,0,"N","N"
42497,43,30,NA,NA,0,0,"N","N"
92267,43,30,NA,NA,0,0,"N","N"
78732,43,30,NA,NA,0,0,"N","N"
130213,43,30,NA,NA,0,0,"N","N"
135379,43,30,NA,NA,0,0,"N","N"
102500,43,30,NA,NA,0,0,"N","N"
115913,43,30,NA,NA,0,0,"N","N"
115903,43,30,NA,NA,0,0,"N","N"
66292,43,30,NA,NA,0,0,"N","N"
91259,43,30,NA,NA,0,0,"N","N"
4051,43,30,NA,NA,0,0,"N","N"
46574,43,30,NA,NA,0,0,"N","N"
24665,43,30,NA,NA,0,0,"N","N"
66297,43,30,NA,NA,0,0,"N","N"
81883,43,30,NA,NA,0,0,"N","N"
50747,43,30,NA,NA,0,0,"N","N"
136383,43,30,NA,NA,0,0,"N","N"
87123,43,30,NA,NA,0,0,"N","N"
139463,43,30,NA,NA,0,0,"N","N"
138463,43,30,NA,NA,0,0,"N","N"
134372,43,30,NA,NA,0,0,"N","N"
22505,43,30,NA,NA,0,0,"N","N"
25718,43,30,NA,NA,0,0,"N","N"
88156,43,30,NA,NA,0,0,"N","N"
124323,43,30,NA,NA,0,0,"N","N"
132291,43,30,NA,NA,0,0,"N","N"
842,43,30,NA,NA,0,0,"N","N"
65274,43,30,NA,NA,0,0,"N","N"
127074,43,30,0,NA,0,1,"N","N"
73,43,30,4.745,0.279,1,1,"N","N"
98436,43,30,NA,NA,0,0,"N","N"
4201,43,30,NA,NA,0,0,"N","N"
18242,43,30,0,33.548,3,1,"N","N"
2554,43,30,NA,0.12,1,0,"N","N"
50750,43,30,NA,NA,0,0,"N","N"
372,43,30,NA,NA,0,0,"N","N"
2979,43,30,NA,NA,0,0,"N","N"
61075,43,30,NA,NA,0,0,"N","N"
133305,43,30,NA,NA,0,0,"N","N"
2453,43,30,NA,4.409,2,0,"N","N"
24672,43,30,NA,NA,0,0,"N","N"
259,43,30,0,NA,0,1,"Y","N"
63,43,30,NA,NA,0,0,"N","N"
2406,43,30,NA,NA,0,0,"N","N"
1121,43,30,NA,NA,0,0,"N","N"
66295,43,30,NA,NA,0,0,"N","N"
1383,43,30,1.003,NA,0,1,"N","N"
107,43,30,NA,NA,0,0,"N","N"
233,43,30,NA,0.149,2,0,"N","N"
1516,43,30,NA,NA,0,0,"N","N"
80783,43,30,NA,NA,0,0,"N","N"
1971,43,30,NA,NA,0,0,"N","N"
98449,43,30,NA,NA,0,0,"N","N"
52919,43,30,NA,NA,0,0,"N","N"
11040,43,30,NA,NA,0,0,"N","N"
125407,43,30,NA,NA,0,0,"N","N"
50757,43,30,NA,NA,0,0,"N","N"
18211,43,30,NA,NA,0,0,"N","N"
124325,43,30,NA,NA,0,0,"N","N"
95355,43,30,NA,NA,0,0,"N","N"
73438,43,30,NA,NA,0,0,"N","N"
19322,43,30,NA,NA,0,0,"N","N"
58015,43,30,NA,NA,0,0,"N","N"
55911,43,30,NA,NA,0,0,"N","N"
37107,43,30,NA,NA,0,0,"N","N"
21461,43,30,NA,NA,0,0,"N","N"
121192,43,30,NA,NA,0,0,"N","N"
1662,43,30,NA,NA,0,0,"N","N"
76577,43,30,NA,NA,0,0,"N","N"
54943,43,30,NA,NA,0,0,"N","N"
70368,43,30,NA,NA,0,0,"N","N"
84000,43,30,NA,NA,0,0,"N","N"
928,43,30,NA,NA,0,0,"N","N"
23631,43,30,NA,NA,0,0,"N","N"
117951,43,30,NA,NA,0,0,"N","N"
97416,43,30,NA,NA,0,0,"N","N"
116940,43,30,NA,NA,0,0,"N","N"
71391,43,30,0,NA,0,1,"N","N"
92290,43,30,NA,NA,0,0,"N","N"
36047,43,30,NA,NA,0,0,"N","N"
2814,43,30,NA,NA,0,0,"N","N"
28772,43,30,NA,NA,0,0,"N","N"
61071,43,30,NA,NA,0,0,"N","N"
90270,43,30,NA,NA,0,0,"N","N"
35017,43,30,NA,NA,0,0,"N","N"
111778,43,30,NA,NA,0,0,"N","N"
95380,43,30,NA,NA,0,0,"N","N"
116961,43,30,NA,48.049,1,0,"N","N"
32957,43,30,NA,NA,0,0,"N","N"
140504,43,30,NA,NA,0,0,"N","N"
9608,43,30,NA,NA,0,0,"N","N"
107673,43,30,NA,NA,0,0,"N","N"
128090,43,30,NA,NA,0,0,"N","N"
100443,43,30,NA,NA,0,0,"N","N"
32944,43,30,NA,NA,0,0,"N","N"
88,43,30,NA,NA,0,0,"N","N"
76569,43,30,NA,NA,0,0,"N","N"
80808,43,30,NA,NA,0,0,"N","N"
133330,43,30,NA,NA,0,0,"N","N"
9601,43,30,NA,NA,0,0,"N","N"
42498,43,30,NA,NA,0,0,"N","N"
39242,43,30,NA,NA,0,0,"N","N"
129134,43,30,NA,NA,0,0,"N","N"
981,43,30,NA,NA,0,0,"N","N"
126400,43,30,NA,NA,0,0,"N","N"
119008,43,30,NA,NA,0,0,"N","N"
18223,43,30,NA,NA,0,0,"N","N"
108667,43,30,NA,NA,0,0,"N","N"
94344,43,30,NA,NA,0,0,"N","N"
82894,43,30,NA,NA,0,0,"N","N"
26755,43,30,NA,NA,0,0,"N","N"
17181,43,30,NA,NA,0,0,"N","N"
120123,43,30,NA,NA,0,0,"N","N"
8534,43,30,NA,NA,0,0,"N","N"
30869,43,30,NA,NA,0,0,"N","N"
105617,43,30,NA,NA,0,0,"N","N"
100444,43,30,NA,NA,0,0,"N","N"
4113,43,30,NA,NA,0,0,"N","N"
91286,43,30,NA,NA,0,0,"N","N"
48678,43,30,NA,NA,0,0,"N","N"
39252,43,30,NA,0.395,1,0,"N","N"
117941,43,30,NA,NA,0,0,"N","N"
40335,43,30,NA,NA,0,0,"N","N"
113774,43,30,NA,NA,0,0,"N","N"
53939,43,30,NA,NA,0,0,"N","N"
39243,43,30,NA,NA,0,0,"N","N"
127093,43,30,NA,NA,0,0,"N","N"
86044,43,30,NA,NA,0,0,"N","N"
114813,43,30,NA,NA,0,0,"N","N"
767,43,30,NA,NA,0,0,"N","N"
61057,43,30,NA,NA,0,0,"N","N"
81874,43,30,NA,NA,0,0,"N","N"
1758,43,30,NA,NA,0,0,"N","N"
33983,43,30,NA,NA,0,0,"N","N"
133320,43,30,NA,NA,0,0,"N","N"
111804,43,30,NA,NA,0,0,"N","N"
45543,43,30,NA,NA,0,0,"N","N"
30884,43,30,NA,NA,0,0,"N","N"
3689,43,30,NA,NA,0,0,"N","N"
16132,43,30,NA,NA,0,0,"N","N"
119033,43,30,NA,NA,0,0,"N","N"
127085,43,30,NA,NA,0,0,"N","N"
124324,43,30,NA,NA,0,0,"N","N"
84002,43,30,NA,NA,0,0,"N","N"
30863,43,30,NA,NA,0,0,"N","N"
725,43,30,NA,NA,0,0,"N","N"
97430,43,30,NA,NA,0,0,"N","N"
77637,43,30,NA,NA,0,0,"N","N"
99439,43,30,NA,NA,0,0,"N","N"
52908,43,30,NA,NA,0,0,"N","N"
2437,43,30,NA,NA,0,0,"N","N"
99461,43,30,NA,NA,0,0,"N","N"
3670,43,30,NA,NA,0,0,"N","N"
64197,43,30,NA,NA,0,0,"N","N"
124338,43,30,NA,NA,0,0,"N","N"
40315,43,30,NA,NA,0,0,"N","N"
106621,43,30,NA,NA,0,0,"N","N"
20367,43,30,NA,NA,0,0,"N","N"
18233,43,30,NA,NA,0,0,"N","N"
39270,43,30,NA,NA,0,0,"N","N"
37122,43,30,NA,NA,0,0,"N","N"
13070,43,30,NA,NA,0,0,"N","N"
2102,43,30,NA,NA,0,0,"N","N"
49694,43,30,NA,NA,0,0,"N","N"
88169,43,30,NA,NA,0,0,"N","N"
35018,43,30,NA,NA,0,0,"N","N"
51831,43,30,NA,NA,0,0,"N","N"
41407,43,30,NA,NA,0,0,"N","N"
133321,43,30,NA,NA,0,0,"N","N"
126396,43,30,NA,NA,0,0,"N","N"
110731,43,30,NA,NA,0,0,"N","N"
78757,43,30,NA,NA,0,0,"N","N"
2796,43,30,NA,NA,0,0,"N","N"
96390,43,30,NA,NA,0,0,"N","N"
61073,43,30,NA,NA,0,0,"N","N"
65285,43,30,NA,NA,0,0,"N","N"
33978,43,30,NA,NA,0,0,"N","N"
89220,43,30,NA,NA,0,0,"N","N"
71378,43,30,NA,NA,0,0,"N","N"
133337,43,30,NA,NA,0,0,"N","N"
41411,43,30,NA,NA,0,0,"N","N"
103522,43,30,NA,NA,0,0,"N","N"
59054,43,30,NA,NA,0,0,"N","N"
29812,43,30,NA,NA,0,0,"N","N"
90254,43,30,9.695,NA,0,3,"N","N"
2035,43,30,NA,NA,0,0,"N","N"
1214,43,30,NA,NA,0,0,"N","N"
66305,43,30,NA,NA,0,0,"N","N"
84001,43,30,NA,NA,0,0,"N","N"
844,43,30,NA,NA,0,0,"N","N"
78748,43,30,NA,NA,0,0,"N","N"
1880,43,30,NA,NA,0,0,"N","N"
4024,43,30,NA,NA,0,0,"N","N"
2697,43,30,NA,NA,0,0,"N","N"
414,43,30,NA,NA,0,0,"N","N"
137367,43,30,0.149,NA,0,1,"N","N"
130201,43,30,NA,NA,0,0,"N","N"
79788,43,30,NA,NA,0,0,"N","N"
102512,43,30,NA,NA,0,0,"N","N"
81868,43,30,1.519,NA,0,1,"N","N"
101477,43,30,NA,NA,0,0,"N","N"
110720,43,30,NA,NA,0,0,"N","N"
42516,43,30,NA,NA,0,0,"N","N"
122242,43,30,2.165,NA,0,1,"N","N"
31955,43,30,NA,NA,0,0,"N","N"
89250,43,30,NA,NA,0,0,"N","N"
66303,43,30,NA,NA,0,0,"N","N"
55913,43,30,NA,NA,0,0,"N","N"
133312,43,30,NA,NA,0,0,"N","N"
87130,43,30,NA,NA,0,0,"N","N"
139462,43,30,NA,NA,0,0,"N","N"
111775,43,30,NA,NA,0,0,"N","N"
55916,43,30,NA,NA,0,0,"N","N"
52881,43,30,NA,NA,0,0,"N","N"
44575,43,30,NA,NA,0,0,"N","N"
62099,43,30,NA,NA,0,0,"N","N"
134376,43,30,NA,NA,0,0,"N","N"
24673,43,30,NA,NA,0,0,"N","N"
108645,43,30,NA,NA,0,0,"N","N"
16150,43,30,NA,NA,0,0,"N","N"
108660,43,30,NA,NA,0,0,"N","N"
73423,43,30,NA,NA,0,0,"N","N"
66285,43,30,NA,NA,0,0,"N","N"
66284,43,30,NA,NA,0,0,"N","N"
90255,43,30,NA,NA,0,0,"N","N"
113782,43,30,NA,NA,0,0,"N","N"
129115,43,30,NA,NA,0,0,"N","N"
79800,43,30,NA,NA,0,0,"N","N"
35024,43,30,NA,NA,0,0,"N","N"
92270,43,30,NA,NA,0,0,"N","N"
17170,43,30,NA,NA,0,0,"N","N"
106606,43,30,NA,NA,0,0,"N","N"
40324,43,30,NA,NA,0,0,"N","N"
72360,43,30,NA,NA,0,0,"N","N"
105604,43,30,NA,NA,0,0,"N","N"
107672,43,30,NA,NA,0,0,"N","N"
93355,43,30,NA,NA,0,0,"N","N"
99463,43,30,NA,NA,0,0,"N","N"
87115,43,30,NA,NA,0,0,"N","N"
76566,43,30,NA,NA,0,0,"N","N"
11073,43,30,NA,NA,0,0,"N","N"
110717,43,30,NA,NA,0,0,"N","N"
70377,43,30,0,NA,0,1,"N","N"
108657,43,30,NA,NA,0,0,"N","N"
21446,43,30,NA,NA,0,0,"N","N"
79793,43,30,NA,NA,0,0,"N","N"
83998,43,30,NA,NA,0,0,"N","N"
81869,43,30,NA,NA,0,0,"N","N"
25725,43,30,NA,NA,0,0,"N","N"
9587,43,30,NA,NA,0,0,"N","N"
4097,43,30,NA,NA,0,0,"N","N"
24654,43,30,NA,NA,0,0,"N","N"
120117,43,30,NA,NA,0,0,"N","N"
120109,43,30,NA,NA,0,0,"N","N"
82907,43,30,NA,NA,0,0,"N","N"
61079,43,30,NA,NA,0,0,"N","N"
98446,43,30,NA,NA,0,0,"N","N"
76564,43,30,NA,NA,0,0,"N","N"
128102,43,30,NA,NA,0,0,"N","N"
61077,43,30,NA,NA,0,0,"N","N"
20366,43,30,NA,NA,0,0,"N","N"
75576,43,30,NA,NA,0,0,"N","N"
83962,43,30,NA,NA,0,0,"N","N"
4015,43,30,NA,NA,0,0,"N","N"
1933,43,30,NA,NA,0,0,"N","N"
13072,43,30,NA,NA,0,0,"N","N"
13057,43,30,NA,NA,0,0,"N","N"
132287,43,30,NA,NA,0,0,"N","N"
94369,43,30,NA,NA,0,0,"N","N"
104536,43,30,NA,NA,0,0,"N","N"
115909,43,30,NA,NA,0,0,"N","N"
71373,43,30,NA,NA,0,0,"N","N"
140521,43,30,NA,NA,0,0,"N","N"
34992,43,30,NA,NA,0,0,"N","N"
86050,43,30,NA,NA,0,0,"N","N"
133329,43,30,NA,NA,0,0,"N","N"
23637,43,30,NA,NA,0,0,"N","N"
40323,43,30,NA,NA,0,0,"N","N"
102493,43,30,NA,NA,0,0,"N","N"
44565,43,30,NA,NA,0,0,"N","N"
53920,43,30,NA,NA,0,0,"N","N"
112823,43,30,NA,NA,0,0,"N","N"
97417,43,30,NA,NA,0,0,"N","N"
19335,43,30,NA,NA,0,0,"N","N"
8546,43,30,NA,NA,0,0,"N","N"
42495,43,30,NA,NA,0,0,"N","N"
71376,43,30,NA,NA,0,0,"N","N"
25717,43,30,NA,NA,0,0,"N","N"
83980,43,30,NA,NA,0,0,"N","N"
44553,43,30,NA,NA,0,0,"N","N"
37141,43,30,NA,NA,0,0,"N","N"
26763,43,30,NA,NA,0,0,"N","N"
98517,43,30,NA,NA,0,0,"N","N"
115914,43,30,NA,NA,0,0,"N","N"
31934,43,30,NA,NA,0,0,"N","N"
47637,43,30,NA,NA,0,0,"N","N"
139471,43,30,NA,NA,0,0,"N","N"
95375,43,30,NA,NA,0,0,"N","N"
11053,43,30,NA,NA,0,0,"N","N"
64189,43,30,NA,NA,0,0,"N","N"
43519,43,30,NA,NA,0,0,"N","N"
12051,43,30,NA,NA,0,0,"N","N"
119015,43,30,NA,NA,0,0,"N","N"
108649,43,30,NA,NA,0,0,"N","N"
95362,43,30,NA,NA,0,0,"N","N"
4005,43,30,NA,NA,0,0,"N","N"
59053,43,30,NA,NA,0,0,"N","N"
3446,43,30,NA,NA,0,0,"N","N"
111809,43,30,NA,NA,0,0,"N","N"
88160,43,30,NA,NA,0,0,"N","N"
133334,43,30,NA,NA,0,0,"N","N"
68344,43,30,NA,NA,0,0,"N","N"
33980,43,30,NA,NA,0,0,"N","N"
48662,43,30,NA,NA,0,0,"N","N"
16154,43,30,NA,NA,0,0,"N","N"
133307,43,30,NA,NA,0,0,"N","N"
73420,43,30,NA,NA,0,0,"N","N"
22513,43,30,NA,NA,0,0,"N","N"
17164,43,30,NA,NA,0,0,"N","N"
37112,43,30,NA,NA,0,0,"N","N"
68339,43,30,NA,NA,0,0,"N","N"
64204,43,30,NA,NA,0,0,"N","N"
93363,43,30,NA,NA,0,0,"N","N"
110722,43,30,NA,NA,0,0,"N","N"
78736,43,30,NA,NA,0,0,"N","N"
117967,43,30,NA,NA,0,0,"N","N"
139484,43,30,NA,NA,0,0,"N","N"
80804,43,30,NA,NA,0,0,"N","N"
76568,43,30,NA,NA,0,0,"N","N"
71397,43,30,NA,NA,0,0,"N","N"
64208,43,30,NA,NA,0,0,"N","N"
31949,43,30,NA,NA,0,0,"N","N"
107656,43,30,NA,NA,0,0,"N","N"
115912,43,30,NA,NA,0,0,"N","N"
89229,43,30,NA,NA,0,0,"N","N"
36051,43,30,NA,NA,0,0,"N","N"
61065,43,30,NA,NA,0,0,"N","N"
51836,43,30,NA,NA,0,0,"N","N"
98425,43,30,NA,NA,0,0,"N","N"
2161,43,30,NA,NA,0,0,"N","N"
55927,43,30,NA,NA,0,0,"N","N"
